data,servico,sentido,id_veiculo,datetime_partida,datetime_chegada,extensao,datetime_partida_gabarito,datetime_chegada_gabarito
2023-01-12,010,I,A72048,2023-01-12 17:24:32,2023-01-12 17:48:13,5.505,2023-01-12 17:22:00,2023-01-12 17:51:00
2023-01-12,010,V,A72085,2023-01-12 17:50:36,2023-01-12 18:09:16,4.902,2023-01-12 17:48:00,2023-01-12 18:17:00
2023-01-12,010,V,A72048,2023-01-12 17:55:53,2023-01-12 18:13:14,4.902,2023-01-12 17:52:00,2023-01-12 18:36:00
2023-01-12,010,I,A72085,2023-01-12 18:22:40,2023-01-12 18:52:35,5.505,2023-01-12 18:21:00,2023-01-12 18:58:00
2023-01-12,010,I,A72048,2023-01-12 18:39:36,2023-01-12 19:04:57,5.505,2023-01-12 18:38:00,2023-01-12 19:07:00
2023-01-12,010,V,A72085,2023-01-12 19:02:35,2023-01-12 19:16:56,4.902,2023-01-12 18:59:00,2023-01-12 19:23:00
2023-01-12,010,V,A72048,2023-01-12 19:15:48,2023-01-12 19:33:08,4.902,2023-01-12 19:12:00,2023-01-12 19:41:00
2023-01-12,010,I,A72085,2023-01-12 19:26:10,2023-01-12 19:52:31,5.505,2023-01-12 19:24:00,2023-01-12 19:55:00
2023-01-12,010,I,A72048,2023-01-12 19:45:57,2023-01-12 20:02:18,5.505,2023-01-12 19:44:00,2023-01-12 20:04:00
2023-01-12,010,V,A72085,2023-01-12 20:00:11,2023-01-12 20:18:32,4.902,2023-01-12 19:57:00,2023-01-12 20:26:00
2023-01-12,010,V,A72048,2023-01-12 20:15:45,2023-01-12 20:28:45,4.902,2023-01-12 20:12:00,2023-01-12 20:37:00
2023-01-12,010,I,A72085,2023-01-12 20:36:31,2023-01-12 20:48:12,5.505,2023-01-12 20:31:00,2023-01-12 20:49:00
2023-01-12,010,I,A72048,2023-01-12 20:40:19,2023-01-12 20:56:00,5.505,2023-01-12 20:38:00,2023-01-12 20:57:00
2023-01-12,010,V,A72085,2023-01-12 20:57:32,2023-01-12 21:11:12,4.902,2023-01-12 20:52:00,2023-01-12 21:18:00
2023-01-12,010,V,A72048,2023-01-12 21:02:40,2023-01-12 21:17:20,4.902,,
2023-01-12,010,I,A72085,2023-01-12 21:20:35,2023-01-12 21:37:16,5.505,,
2023-01-12,010,V,A72085,2023-01-12 21:41:36,2023-01-12 21:55:36,4.902,,
2023-01-13,010,I,A72048,2023-01-13 06:03:26,2023-01-13 06:15:46,5.505,2023-01-13 06:01:00,2023-01-13 06:18:00
2023-01-13,010,I,A72085,2023-01-13 06:32:08,2023-01-13 06:49:29,5.505,2023-01-13 06:30:00,2023-01-13 06:52:00
2023-01-13,010,V,A72048,2023-01-13 06:35:03,2023-01-13 06:48:43,4.902,2023-01-13 06:31:00,2023-01-13 07:00:00
2023-01-13,010,V,A72085,2023-01-13 07:00:49,2023-01-13 07:16:30,4.902,2023-01-13 06:54:00,2023-01-13 07:29:00
2023-01-13,010,I,A72048,2023-01-13 07:05:48,2023-01-13 07:20:08,5.505,2023-01-13 07:03:00,2023-01-13 07:22:00
2023-01-13,010,V,A72048,2023-01-13 07:34:04,2023-01-13 07:50:24,4.902,2023-01-13 07:30:00,2023-01-13 08:02:00
2023-01-13,010,I,A72085,2023-01-13 07:36:24,2023-01-13 07:51:45,5.505,2023-01-13 07:33:00,2023-01-13 07:54:00
2023-01-13,010,V,A72085,2023-01-13 08:05:05,2023-01-13 08:21:26,4.902,2023-01-13 07:57:00,2023-01-13 08:28:00
2023-01-13,010,I,A72048,2023-01-13 08:10:38,2023-01-13 08:29:39,5.505,2023-01-13 08:09:00,2023-01-13 08:32:00
2023-01-13,010,I,A72085,2023-01-13 08:33:40,2023-01-13 08:53:41,5.505,2023-01-13 08:31:00,2023-01-13 08:56:00
2023-01-13,010,V,A72048,2023-01-13 08:39:19,2023-01-13 08:55:20,4.902,2023-01-13 08:34:00,2023-01-13 08:59:00
2023-01-13,010,V,A72085,2023-01-13 09:02:01,2023-01-13 09:23:22,4.902,2023-01-13 08:58:00,2023-01-13 09:29:00
2023-01-13,010,I,A72048,2023-01-13 09:08:20,2023-01-13 09:27:41,5.505,2023-01-13 09:05:00,2023-01-13 09:30:00
2023-01-13,010,V,A72048,2023-01-13 09:37:02,2023-01-13 09:57:22,4.902,2023-01-13 09:33:00,2023-01-13 10:04:00
2023-01-13,010,I,A72085,2023-01-13 09:39:13,2023-01-13 10:03:33,5.505,2023-01-13 09:35:00,2023-01-13 10:04:00
2023-01-13,010,I,A72048,2023-01-13 10:10:23,2023-01-13 10:27:23,5.505,2023-01-13 10:07:00,2023-01-13 10:29:00
2023-01-13,010,V,A72085,2023-01-13 10:10:54,2023-01-13 10:23:14,4.902,2023-01-13 10:06:00,2023-01-13 10:29:00
2023-01-13,010,I,A72085,2023-01-13 10:32:54,2023-01-13 10:50:15,5.505,2023-01-13 10:30:00,2023-01-13 10:52:00
2023-01-13,010,V,A72048,2023-01-13 10:42:17,2023-01-13 10:59:57,4.902,2023-01-13 10:37:00,2023-01-13 11:06:00
2023-01-13,010,V,A72085,2023-01-13 11:01:56,2023-01-13 11:19:36,4.902,2023-01-13 10:58:00,2023-01-13 11:26:00
2023-01-13,010,I,A72048,2023-01-13 11:12:38,2023-01-13 11:34:38,5.505,2023-01-13 11:09:00,2023-01-13 11:37:00
2023-01-13,010,I,A72085,2023-01-13 11:30:30,2023-01-13 11:56:11,5.505,2023-01-13 11:29:00,2023-01-13 11:58:00
2023-01-13,010,V,A72048,2023-01-13 11:44:59,2023-01-13 12:05:39,4.902,2023-01-13 11:40:00,2023-01-13 12:09:00
2023-01-13,010,V,A72085,2023-01-13 12:05:11,2023-01-13 12:19:32,4.902,2023-01-13 11:59:00,2023-01-13 12:20:00
2023-01-13,010,I,A72048,2023-01-13 12:17:20,2023-01-13 12:39:20,5.505,2023-01-13 12:12:00,2023-01-13 12:43:00
2023-01-13,010,I,A72085,2023-01-13 12:32:32,2023-01-13 12:49:33,5.505,2023-01-13 12:30:00,2023-01-13 12:50:00
2023-01-13,010,V,A72048,2023-01-13 12:47:41,2023-01-13 13:04:21,4.902,2023-01-13 12:44:00,2023-01-13 13:08:00
2023-01-13,010,V,A72085,2023-01-13 13:03:30,2023-01-13 13:23:11,4.902,2023-01-13 13:01:00,2023-01-13 13:34:00
2023-01-13,010,I,A72048,2023-01-13 13:12:01,2023-01-13 13:36:02,5.505,2023-01-13 13:10:00,2023-01-13 13:39:00
2023-01-13,010,I,A72085,2023-01-13 13:37:25,2023-01-13 13:58:26,5.505,2023-01-13 13:35:00,2023-01-13 14:01:00
2023-01-13,010,V,A72048,2023-01-13 13:43:42,2023-01-13 14:02:43,4.902,2023-01-13 13:40:00,2023-01-13 14:12:00
2023-01-13,010,V,A72085,2023-01-13 14:11:26,2023-01-13 14:30:27,4.902,2023-01-13 14:04:00,2023-01-13 14:36:00
2023-01-13,010,I,A72048,2023-01-13 14:18:27,2023-01-13 14:43:48,5.505,2023-01-13 14:16:00,2023-01-13 14:46:00
2023-01-13,010,I,A72085,2023-01-13 14:42:27,2023-01-13 15:02:28,5.505,2023-01-13 14:37:00,2023-01-13 15:06:00
2023-01-13,010,V,A72048,2023-01-13 14:52:08,2023-01-13 15:09:49,4.902,2023-01-13 14:49:00,2023-01-13 15:19:00
2023-01-13,010,V,A72085,2023-01-13 15:11:48,2023-01-13 15:29:29,4.902,2023-01-13 15:08:00,2023-01-13 15:36:00
2023-01-13,010,I,A72048,2023-01-13 15:21:34,2023-01-13 15:42:15,5.505,2023-01-13 15:20:00,2023-01-13 15:45:00
2023-01-13,010,I,A72085,2023-01-13 15:40:41,2023-01-13 16:06:22,5.505,2023-01-13 15:38:00,2023-01-13 16:12:00
2023-01-13,010,V,A72048,2023-01-13 15:55:10,2023-01-13 16:08:50,4.902,2023-01-13 15:53:00,2023-01-13 16:16:00
2023-01-13,010,V,A72085,2023-01-13 16:17:23,2023-01-13 16:32:23,4.902,2023-01-13 16:13:00,2023-01-13 16:39:00
2023-01-13,010,I,A72048,2023-01-13 16:23:35,2023-01-13 16:50:35,5.505,2023-01-13 16:19:00,2023-01-13 16:54:00
2023-01-13,010,I,A72085,2023-01-13 16:45:13,2023-01-13 17:04:13,5.505,2023-01-13 16:42:00,2023-01-13 17:08:00
2023-01-13,010,V,A72048,2023-01-13 16:59:56,2023-01-13 17:19:36,4.902,2023-01-13 16:56:00,2023-01-13 17:24:00
2023-01-13,010,V,A72085,2023-01-13 17:11:54,2023-01-13 17:25:54,4.902,2023-01-13 17:09:00,2023-01-13 17:34:00
2023-01-13,010,I,A72048,2023-01-13 17:29:17,2023-01-13 17:54:18,5.505,2023-01-13 17:27:00,2023-01-13 17:58:00
2023-01-13,010,I,A72085,2023-01-13 17:38:33,2023-01-13 18:02:14,5.505,2023-01-13 17:36:00,2023-01-13 18:05:00
2023-01-13,010,V,A72048,2023-01-13 18:02:18,2023-01-13 18:15:38,4.902,2023-01-13 18:00:00,2023-01-13 18:22:00
2023-01-13,010,V,A72085,2023-01-13 18:08:54,2023-01-13 18:26:14,4.902,2023-01-13 18:06:00,2023-01-13 18:39:00
2023-01-13,010,I,A72048,2023-01-13 18:32:47,2023-01-13 19:00:08,5.505,2023-01-13 18:31:00,2023-01-13 19:03:00
2023-01-13,010,I,A72085,2023-01-13 18:42:31,2023-01-13 19:08:32,5.505,2023-01-13 18:41:00,2023-01-13 19:11:00
2023-01-13,010,V,A72048,2023-01-13 19:08:08,2023-01-13 19:22:29,4.902,2023-01-13 19:04:00,2023-01-13 19:30:00
2023-01-13,010,V,A72085,2023-01-13 19:15:52,2023-01-13 19:29:53,4.902,2023-01-13 19:12:00,2023-01-13 19:41:00
2023-01-13,010,I,A72048,2023-01-13 19:34:46,2023-01-13 19:52:06,5.505,2023-01-13 19:33:00,2023-01-13 19:53:00
2023-01-13,010,I,A72085,2023-01-13 19:45:35,2023-01-13 20:00:15,5.505,2023-01-13 19:43:00,2023-01-13 20:02:00
2023-01-13,010,V,A72048,2023-01-13 19:58:27,2023-01-13 20:12:07,4.902,2023-01-13 19:55:00,2023-01-13 20:19:00
2023-01-13,010,V,A72085,2023-01-13 20:06:15,2023-01-13 20:21:36,4.902,,
2023-01-13,010,I,A72048,2023-01-13 20:23:01,2023-01-13 20:40:02,5.505,2023-01-13 20:21:00,2023-01-13 20:43:00
2023-01-13,010,V,A72048,2023-01-13 20:50:02,2023-01-13 21:01:03,4.902,2023-01-13 20:46:00,2023-01-13 21:09:00
2023-01-13,010,I,A72048,2023-01-13 21:12:30,2023-01-13 21:32:11,5.505,2023-01-13 21:11:00,2023-01-13 21:35:00
2023-01-13,010,V,A72048,2023-01-13 21:46:11,2023-01-13 21:59:52,4.902,,
2023-01-14,010,I,A72085,2023-01-14 06:06:26,2023-01-14 06:21:46,5.505,2023-01-14 06:04:00,2023-01-14 06:22:00
2023-01-14,010,V,A72085,2023-01-14 06:33:00,2023-01-14 06:43:01,4.902,2023-01-14 06:31:00,2023-01-14 06:57:00
2023-01-14,010,I,A72085,2023-01-14 07:03:21,2023-01-14 07:16:42,5.505,2023-01-14 07:02:00,2023-01-14 07:18:00
2023-01-14,010,V,A72085,2023-01-14 07:32:33,2023-01-14 07:43:54,4.902,2023-01-14 07:30:00,2023-01-14 07:57:00
2023-01-14,010,I,A72085,2023-01-14 08:03:37,2023-01-14 08:17:18,5.505,2023-01-14 08:01:00,2023-01-14 08:18:00
2023-01-14,010,V,A72085,2023-01-14 08:36:02,2023-01-14 08:47:43,4.902,2023-01-14 08:32:00,2023-01-14 08:58:00
2023-01-14,010,I,A72085,2023-01-14 09:07:32,2023-01-14 09:25:13,5.505,2023-01-14 09:04:00,2023-01-14 09:30:00
2023-01-14,010,V,A72085,2023-01-14 09:37:13,2023-01-14 09:49:34,4.902,2023-01-14 09:32:00,2023-01-14 09:59:00
2023-01-14,010,I,A72085,2023-01-14 10:13:43,2023-01-14 10:30:23,5.505,2023-01-14 10:11:00,2023-01-14 10:32:00
2023-01-14,010,V,A72085,2023-01-14 10:37:43,2023-01-14 10:51:04,4.902,2023-01-14 10:34:00,2023-01-14 11:00:00
2023-01-14,010,I,A72085,2023-01-14 11:04:43,2023-01-14 11:23:03,5.505,2023-01-14 11:02:00,2023-01-14 11:26:00
2023-01-14,010,V,A72085,2023-01-14 11:39:04,2023-01-14 11:54:24,4.902,2023-01-14 11:34:00,2023-01-14 11:54:00
2023-01-14,010,I,A72085,2023-01-14 12:18:45,2023-01-14 12:35:06,5.505,2023-01-14 12:13:00,2023-01-14 12:39:00
2023-01-14,010,V,A72085,2023-01-14 12:44:46,2023-01-14 12:59:06,4.902,2023-01-14 12:41:00,2023-01-14 12:59:00
2023-01-14,010,I,A72085,2023-01-14 13:06:07,2023-01-14 13:23:07,5.505,2023-01-14 13:02:00,2023-01-14 13:27:00
2023-01-14,010,V,A72085,2023-01-14 13:31:47,2023-01-14 13:47:48,4.902,2023-01-14 13:29:00,2023-01-14 13:57:00
2023-01-14,010,I,A72085,2023-01-14 14:07:37,2023-01-14 14:31:58,5.505,2023-01-14 14:04:00,2023-01-14 14:34:00
2023-01-14,010,V,A72085,2023-01-14 14:40:38,2023-01-14 14:58:59,4.902,2023-01-14 14:36:00,2023-01-14 15:05:00
2023-01-14,010,I,A72085,2023-01-14 15:16:06,2023-01-14 15:29:27,5.505,2023-01-14 15:12:00,2023-01-14 15:34:00
2023-01-14,010,V,A72085,2023-01-14 15:39:07,2023-01-14 15:51:27,4.902,2023-01-14 15:36:00,2023-01-14 15:55:00
2023-01-14,010,I,A72085,2023-01-14 16:00:08,2023-01-14 16:14:48,5.505,2023-01-14 15:57:00,2023-01-14 16:18:00
2023-01-14,010,V,A72085,2023-01-14 16:25:28,2023-01-14 16:41:09,4.902,2023-01-14 16:21:00,2023-01-14 16:47:00
2023-01-14,010,I,A72085,2023-01-14 16:50:49,2023-01-14 17:04:49,5.505,2023-01-14 16:49:00,2023-01-14 17:09:00
2023-01-14,010,V,A72085,2023-01-14 17:14:59,2023-01-14 17:29:59,4.902,2023-01-14 17:11:00,2023-01-14 17:37:00
2023-01-14,010,I,A72085,2023-01-14 17:41:25,2023-01-14 17:55:06,5.505,2023-01-14 17:39:00,2023-01-14 17:58:00
2023-01-14,010,V,A72085,2023-01-14 18:03:46,2023-01-14 18:14:27,4.902,2023-01-14 18:00:00,2023-01-14 18:23:00
2023-01-14,010,I,A72085,2023-01-14 18:27:37,2023-01-14 18:43:18,5.505,2023-01-14 18:26:00,2023-01-14 18:46:00
2023-01-14,010,V,A72085,2023-01-14 18:52:38,2023-01-14 19:06:38,4.902,2023-01-14 18:47:00,2023-01-14 19:12:00
2023-01-14,010,I,A72085,2023-01-14 19:20:54,2023-01-14 19:34:35,5.505,,
2023-01-14,010,V,A72085,2023-01-14 19:40:35,2023-01-14 19:55:15,4.902,,
2023-01-14,010,I,A72085,2023-01-14 20:11:46,2023-01-14 20:24:26,5.505,2023-01-14 20:10:00,2023-01-14 20:27:00
2023-01-14,010,V,A72085,2023-01-14 20:32:07,2023-01-14 20:40:47,4.902,,
2023-01-15,010,I,A72085,2023-01-15 06:37:54,2023-01-15 06:50:34,5.505,2023-01-15 06:36:00,2023-01-15 06:52:00
2023-01-15,010,V,A72085,2023-01-15 06:54:54,2023-01-15 07:03:34,4.902,2023-01-15 06:52:00,2023-01-15 07:04:00
2023-01-15,010,I,A72085,2023-01-15 07:06:55,2023-01-15 07:17:15,5.505,2023-01-15 07:05:00,2023-01-15 07:19:00
2023-01-15,010,V,A72085,2023-01-15 07:35:22,2023-01-15 07:47:02,4.902,2023-01-15 07:20:00,2023-01-15 07:55:00
2023-01-15,010,I,A72085,2023-01-15 08:03:32,2023-01-15 08:15:12,5.505,2023-01-15 08:01:00,2023-01-15 08:17:00
2023-01-15,010,V,A72085,2023-01-15 08:31:13,2023-01-15 08:43:53,4.902,2023-01-15 08:27:00,2023-01-15 09:02:00
2023-01-15,010,I,A72085,2023-01-15 09:08:37,2023-01-15 09:20:17,5.505,2023-01-15 09:06:00,2023-01-15 09:24:00
2023-01-15,010,V,A72085,2023-01-15 09:35:39,2023-01-15 09:46:39,4.902,2023-01-15 09:32:00,2023-01-15 09:52:00
2023-01-15,010,I,A72085,2023-01-15 10:04:37,2023-01-15 10:16:37,5.505,2023-01-15 10:02:00,2023-01-15 10:19:00
2023-01-15,010,V,A72085,2023-01-15 10:30:31,2023-01-15 10:44:51,4.902,2023-01-15 10:25:00,2023-01-15 10:49:00
2023-01-15,010,I,A72085,2023-01-15 11:00:27,2023-01-15 11:10:27,5.505,2023-01-15 10:58:00,2023-01-15 11:13:00
2023-01-15,010,V,A72085,2023-01-15 11:26:51,2023-01-15 11:41:32,4.902,2023-01-15 11:23:00,2023-01-15 11:46:00
2023-01-15,010,I,A72085,2023-01-15 11:55:16,2023-01-15 12:11:37,5.505,2023-01-15 11:52:00,2023-01-15 12:17:00
2023-01-15,010,V,A72085,2023-01-15 12:32:07,2023-01-15 12:43:27,4.902,2023-01-15 12:27:00,2023-01-15 12:48:00
2023-01-15,010,I,A72085,2023-01-15 12:54:08,2023-01-15 13:07:48,5.505,2023-01-15 12:51:00,2023-01-15 13:10:00
2023-01-15,010,V,A72085,2023-01-15 13:27:52,2023-01-15 13:43:32,4.902,2023-01-15 13:22:00,2023-01-15 13:55:00
2023-01-15,010,I,A72085,2023-01-15 13:58:36,2023-01-15 14:13:17,5.505,2023-01-15 13:56:00,2023-01-15 14:16:00
2023-01-15,010,V,A72085,2023-01-15 14:25:57,2023-01-15 14:40:58,4.902,2023-01-15 14:22:00,2023-01-15 14:48:00
2023-01-15,010,I,A72085,2023-01-15 14:50:59,2023-01-15 15:06:59,5.505,2023-01-15 14:49:00,2023-01-15 15:09:00
2023-01-15,010,V,A72085,2023-01-15 15:18:20,2023-01-15 15:33:00,4.902,2023-01-15 15:10:00,2023-01-15 15:40:00
2023-01-15,010,I,A72085,2023-01-15 15:43:41,2023-01-15 16:01:32,5.505,2023-01-15 15:42:00,2023-01-15 16:05:00
2023-01-15,010,V,A72085,2023-01-15 16:14:13,2023-01-15 16:31:33,4.902,2023-01-15 16:11:00,2023-01-15 16:38:00
2023-01-15,010,I,A72085,2023-01-15 16:42:14,2023-01-15 16:57:34,5.505,2023-01-15 16:40:00,2023-01-15 17:00:00
2023-01-15,010,V,A72085,2023-01-15 17:05:54,2023-01-15 17:33:20,4.902,2023-01-15 17:01:00,2023-01-15 17:43:00
2023-01-15,010,I,A72085,2023-01-15 17:46:33,2023-01-15 18:06:13,5.505,2023-01-15 17:44:00,2023-01-15 18:08:00
2023-01-15,010,V,A72085,2023-01-15 18:13:54,2023-01-15 18:35:34,4.902,2023-01-15 18:09:00,2023-01-15 18:49:00
2023-01-15,010,I,A72085,2023-01-15 18:52:02,2023-01-15 19:11:03,5.505,2023-01-15 18:51:00,2023-01-15 19:14:00
2023-01-15,010,V,A72085,2023-01-15 19:18:23,2023-01-15 19:32:43,4.902,2023-01-15 19:16:00,2023-01-15 19:38:00
2023-01-15,010,I,A72085,2023-01-15 19:42:45,2023-01-15 19:57:06,5.505,2023-01-15 19:41:00,2023-01-15 19:59:00
2023-01-15,010,V,A72085,2023-01-15 20:08:57,2023-01-15 20:20:57,4.902,2023-01-15 20:06:00,2023-01-15 20:28:00
2023-01-15,010,I,A72085,2023-01-15 20:32:29,2023-01-15 20:50:30,5.505,2023-01-15 20:30:00,2023-01-15 20:53:00
2023-01-15,010,V,A72085,2023-01-15 21:01:50,2023-01-15 21:25:35,4.902,,
